Reading,Receive,Value,Unit,Quality
2016-06-09 19:09:58,2016-06-09 19:10:01,5.51,ft,A
2016-06-09 18:40:42,2016-06-09 18:40:45,5.50,ft,A
2016-06-09 18:10:43,2016-06-09 18:10:46,5.50,ft,A
2016-06-09 17:40:37,2016-06-09 17:40:40,5.50,ft,A
2016-06-09 17:10:52,2016-06-09 17:10:56,5.49,ft,A
2016-06-09 16:41:13,2016-06-09 16:41:17,5.51,ft,A
2016-06-09 16:10:43,2016-06-09 16:10:46,5.51,ft,A
2016-06-09 15:40:24,2016-06-09 15:40:27,5.50,ft,A
2016-06-09 15:10:57,2016-06-09 15:11:00,5.50,ft,A
2016-06-09 14:41:20,2016-06-09 14:41:23,5.50,ft,A
2016-06-09 14:10:49,2016-06-09 14:10:52,5.50,ft,A
2016-06-09 13:40:46,2016-06-09 13:40:49,5.50,ft,A
2016-06-09 13:10:52,2016-06-09 13:10:55,5.51,ft,A
2016-06-09 12:40:59,2016-06-09 12:41:02,5.50,ft,A
2016-06-09 12:10:58,2016-06-09 12:11:01,5.50,ft,A
2016-06-09 11:40:56,2016-06-09 11:40:59,5.50,ft,A
2016-06-09 11:11:12,2016-06-09 11:11:16,5.50,ft,A
2016-06-09 10:41:05,2016-06-09 10:41:08,5.50,ft,A
2016-06-09 10:11:29,2016-06-09 10:11:32,5.49,ft,A
2016-06-09 09:41:20,2016-06-09 09:41:24,5.49,ft,A
2016-06-09 09:11:11,2016-06-09 09:11:18,5.50,ft,A
2016-06-09 08:41:20,2016-06-09 08:41:23,5.49,ft,A
2016-06-09 08:10:59,2016-06-09 08:11:02,5.49,ft,A
2016-06-09 07:41:11,2016-06-09 07:41:14,5.50,ft,A
2016-06-09 07:10:57,2016-06-09 07:11:00,5.50,ft,A
2016-06-09 06:41:02,2016-06-09 06:41:06,5.50,ft,A
2016-06-09 06:10:27,2016-06-09 06:10:30,5.50,ft,A
2016-06-09 05:40:55,2016-06-09 05:40:58,5.50,ft,A
2016-06-09 05:10:39,2016-06-09 05:10:43,5.50,ft,A
2016-06-09 04:40:06,2016-06-09 04:40:09,5.50,ft,A
2016-06-09 04:10:17,2016-06-09 04:10:23,5.50,ft,A
2016-06-09 03:40:35,2016-06-09 03:40:39,5.50,ft,A
2016-06-09 03:10:19,2016-06-09 03:10:22,5.50,ft,A
2016-06-09 02:40:38,2016-06-09 02:40:41,5.50,ft,A
2016-06-09 02:10:15,2016-06-09 02:10:18,5.50,ft,A
2016-06-09 01:40:08,2016-06-09 01:40:11,5.50,ft,A
2016-06-09 01:10:28,2016-06-09 01:10:31,5.49,ft,A
2016-06-09 00:40:19,2016-06-09 00:40:22,5.49,ft,A
2016-06-09 00:10:44,2016-06-09 00:10:47,5.49,ft,A
2016-06-08 23:40:39,2016-06-08 23:40:43,5.48,ft,A
2016-06-08 23:10:37,2016-06-08 23:10:41,5.48,ft,A
2016-06-08 22:40:45,2016-06-08 22:40:53,5.49,ft,A
2016-06-08 22:10:43,2016-06-08 22:10:46,5.49,ft,A
2016-06-08 21:40:31,2016-06-08 21:40:34,5.49,ft,A
2016-06-08 21:10:02,2016-06-08 21:10:06,5.49,ft,A
2016-06-08 20:39:57,2016-06-08 20:40:00,5.50,ft,A
2016-06-08 20:10:19,2016-06-08 20:10:22,5.49,ft,A
2016-06-08 19:40:24,2016-06-08 19:40:27,5.50,ft,A
2016-06-08 19:10:13,2016-06-08 19:10:17,5.50,ft,A
2016-06-08 18:40:52,2016-06-08 18:40:55,5.50,ft,A
2016-06-08 18:10:31,2016-06-08 18:10:34,5.50,ft,A
2016-06-08 17:40:22,2016-06-08 17:40:25,5.50,ft,A
2016-06-08 17:10:16,2016-06-08 17:10:22,5.50,ft,A
2016-06-08 16:40:56,2016-06-08 16:40:59,5.49,ft,A
2016-06-08 16:11:21,2016-06-08 16:11:24,5.49,ft,A
2016-06-08 15:40:08,2016-06-08 15:40:12,5.49,ft,A
2016-06-08 15:10:52,2016-06-08 15:10:56,5.49,ft,A
2016-06-08 14:41:31,2016-06-08 14:41:34,5.49,ft,A
2016-06-08 14:11:00,2016-06-08 14:11:03,5.49,ft,A
2016-06-08 13:40:50,2016-06-08 13:40:53,5.50,ft,A
2016-06-08 13:11:08,2016-06-08 13:11:12,5.49,ft,A
2016-06-08 12:43:32,2016-06-08 12:43:36,5.50,ft,A
2016-06-08 12:11:00,2016-06-08 12:11:04,5.49,ft,A
2016-06-08 11:40:30,2016-06-08 11:40:33,5.49,ft,A
2016-06-08 11:10:45,2016-06-08 11:10:48,5.49,ft,A
2016-06-08 10:40:48,2016-06-08 10:40:51,5.50,ft,A
2016-06-08 10:11:36,2016-06-08 10:11:40,5.50,ft,A
2016-06-08 09:43:29,2016-06-08 09:43:32,5.50,ft,A
2016-06-08 08:41:44,2016-06-08 08:41:47,5.50,ft,A
2016-06-08 08:11:11,2016-06-08 08:11:14,5.50,ft,A
2016-06-08 07:41:03,2016-06-08 07:41:07,5.50,ft,A
2016-06-08 07:12:12,2016-06-08 07:12:15,5.49,ft,A
2016-06-08 06:41:15,2016-06-08 06:41:19,5.49,ft,A
2016-06-08 06:11:02,2016-06-08 06:11:05,5.49,ft,A
2016-06-08 05:41:10,2016-06-08 05:41:13,5.49,ft,A
2016-06-08 05:11:34,2016-06-08 05:11:37,5.49,ft,A
2016-06-08 04:40:58,2016-06-08 04:41:01,5.49,ft,A
2016-06-08 04:10:47,2016-06-08 04:10:51,5.49,ft,A
2016-06-08 03:40:51,2016-06-08 03:40:55,5.49,ft,A
2016-06-08 03:10:41,2016-06-08 03:10:45,5.49,ft,A
2016-06-08 02:40:59,2016-06-08 02:41:02,5.50,ft,A
2016-06-08 02:10:37,2016-06-08 02:10:40,5.50,ft,A
2016-06-08 01:42:10,2016-06-08 01:42:14,5.50,ft,A
2016-06-08 01:11:46,2016-06-08 01:11:50,5.49,ft,A
2016-06-08 00:40:50,2016-06-08 00:40:54,5.49,ft,A
2016-06-08 00:10:45,2016-06-08 00:10:48,5.50,ft,A
2016-06-07 23:40:49,2016-06-07 23:40:52,5.49,ft,A
2016-06-07 23:11:00,2016-06-07 23:11:04,5.50,ft,A
2016-06-07 22:40:41,2016-06-07 22:40:45,5.50,ft,A
2016-06-07 22:10:34,2016-06-07 22:10:37,5.51,ft,A
2016-06-07 21:40:32,2016-06-07 21:40:35,5.50,ft,A
2016-06-07 21:10:26,2016-06-07 21:10:29,5.51,ft,A
2016-06-07 20:40:06,2016-06-07 20:40:10,5.51,ft,A
2016-06-07 20:10:20,2016-06-07 20:10:23,5.51,ft,A
2016-06-07 19:40:34,2016-06-07 19:40:37,5.51,ft,A
2016-06-07 19:10:25,2016-06-07 19:10:28,5.51,ft,A
2016-06-07 18:40:46,2016-06-07 18:40:49,5.51,ft,A
2016-06-07 18:10:23,2016-06-07 18:10:26,5.51,ft,A
2016-06-07 17:40:30,2016-06-07 17:40:34,5.51,ft,A
2016-06-07 17:10:29,2016-06-07 17:10:33,5.51,ft,A
2016-06-07 16:40:18,2016-06-07 16:40:22,5.51,ft,A
2016-06-07 16:12:23,2016-06-07 16:12:27,5.51,ft,A
2016-06-07 15:41:05,2016-06-07 15:41:08,5.51,ft,A
2016-06-07 15:10:43,2016-06-07 15:10:47,5.50,ft,A
2016-06-07 14:40:43,2016-06-07 14:40:46,5.50,ft,A
2016-06-07 14:11:10,2016-06-07 14:11:14,5.50,ft,A
2016-06-07 13:41:24,2016-06-07 13:41:28,5.51,ft,A
2016-06-07 13:10:41,2016-06-07 13:10:45,5.51,ft,A
2016-06-07 12:40:28,2016-06-07 12:40:31,5.50,ft,A
2016-06-07 12:10:16,2016-06-07 12:10:20,5.51,ft,A
2016-06-07 11:40:25,2016-06-07 11:40:28,5.51,ft,A
2016-06-07 11:10:56,2016-06-07 11:10:59,5.51,ft,A
2016-06-07 10:40:25,2016-06-07 10:40:28,5.52,ft,A
2016-06-07 10:10:06,2016-06-07 10:10:09,5.52,ft,A
2016-06-07 09:40:31,2016-06-07 09:40:35,5.51,ft,A
2016-06-07 09:10:59,2016-06-07 09:11:03,5.52,ft,A
2016-06-07 08:40:45,2016-06-07 08:40:49,5.51,ft,A
2016-06-07 08:10:29,2016-06-07 08:10:32,5.52,ft,A
2016-06-07 07:40:28,2016-06-07 07:40:31,5.52,ft,A
2016-06-07 07:10:01,2016-06-07 07:10:04,5.52,ft,A
2016-06-07 06:40:03,2016-06-07 06:40:06,5.51,ft,A
2016-06-07 06:10:26,2016-06-07 06:10:29,5.51,ft,A
2016-06-07 05:40:11,2016-06-07 05:40:15,5.51,ft,A
2016-06-07 05:09:58,2016-06-07 05:10:01,5.51,ft,A
2016-06-07 04:40:44,2016-06-07 04:40:47,5.52,ft,A
2016-06-07 04:10:17,2016-06-07 04:10:20,5.52,ft,A
2016-06-07 03:40:06,2016-06-07 03:40:10,5.52,ft,A
2016-06-07 03:10:08,2016-06-07 03:10:11,5.53,ft,A
2016-06-07 02:39:59,2016-06-07 02:40:02,5.52,ft,A
2016-06-07 02:10:05,2016-06-07 02:10:08,5.52,ft,A
2016-06-07 01:40:06,2016-06-07 01:40:10,5.52,ft,A
2016-06-07 01:10:19,2016-06-07 01:10:22,5.52,ft,A
2016-06-07 00:40:14,2016-06-07 00:40:17,5.52,ft,A
2016-06-07 00:10:33,2016-06-07 00:10:36,5.52,ft,A
2016-06-06 23:40:00,2016-06-06 23:40:04,5.53,ft,A
2016-06-06 23:10:08,2016-06-06 23:10:11,5.53,ft,A
2016-06-06 22:40:06,2016-06-06 22:40:09,5.53,ft,A
2016-06-06 22:10:12,2016-06-06 22:10:16,5.53,ft,A
2016-06-06 21:40:11,2016-06-06 21:40:14,5.53,ft,A
2016-06-06 21:10:37,2016-06-06 21:10:41,5.53,ft,A
2016-06-06 20:40:08,2016-06-06 20:40:12,5.53,ft,A
2016-06-06 20:10:15,2016-06-06 20:10:19,5.54,ft,A
2016-06-06 19:40:05,2016-06-06 19:40:08,5.54,ft,A
2016-06-06 19:10:50,2016-06-06 19:10:53,5.54,ft,A
2016-06-06 18:40:25,2016-06-06 18:40:28,5.54,ft,A
2016-06-06 18:10:14,2016-06-06 18:10:18,5.53,ft,A
2016-06-06 17:40:34,2016-06-06 17:40:37,5.54,ft,A
2016-06-06 17:10:21,2016-06-06 17:10:25,5.53,ft,A
2016-06-06 16:40:50,2016-06-06 16:40:53,5.53,ft,A
2016-06-06 16:10:57,2016-06-06 16:11:00,5.53,ft,A
2016-06-06 15:40:39,2016-06-06 15:40:42,5.53,ft,A
2016-06-06 15:10:11,2016-06-06 15:10:18,5.53,ft,A
2016-06-06 14:40:37,2016-06-06 14:40:40,5.53,ft,A
2016-06-06 14:10:41,2016-06-06 14:10:44,5.52,ft,A
2016-06-06 13:40:16,2016-06-06 13:40:19,5.52,ft,A
2016-06-06 13:10:43,2016-06-06 13:10:46,5.51,ft,A
2016-06-06 12:41:14,2016-06-06 12:41:17,5.51,ft,A
2016-06-06 12:10:42,2016-06-06 12:10:45,5.51,ft,A
2016-06-06 11:40:38,2016-06-06 11:40:42,5.50,ft,A
2016-06-06 11:10:43,2016-06-06 11:10:46,5.49,ft,A
2016-06-06 10:41:13,2016-06-06 10:41:16,5.48,ft,A
2016-06-06 10:11:39,2016-06-06 10:11:42,5.47,ft,A
2016-06-06 09:41:25,2016-06-06 09:41:28,5.45,ft,A
2016-06-06 09:10:41,2016-06-06 09:10:44,5.44,ft,A
2016-06-06 08:40:43,2016-06-06 08:40:47,5.42,ft,A
2016-06-06 08:11:41,2016-06-06 08:11:44,5.34,ft,A
2016-06-06 07:41:13,2016-06-06 07:41:16,5.06,ft,A
2016-06-06 07:10:39,2016-06-06 07:10:42,5.06,ft,A
2016-06-06 06:41:19,2016-06-06 06:41:23,5.06,ft,A
2016-06-06 06:10:58,2016-06-06 06:11:01,5.06,ft,A
2016-06-06 05:41:03,2016-06-06 05:41:06,5.05,ft,A
2016-06-06 05:10:44,2016-06-06 05:10:48,5.06,ft,A
2016-06-06 04:40:35,2016-06-06 04:40:39,5.05,ft,A
2016-06-06 04:10:31,2016-06-06 04:10:34,5.05,ft,A
2016-06-06 03:41:01,2016-06-06 03:41:05,5.04,ft,A
2016-06-06 03:10:27,2016-06-06 03:10:30,5.04,ft,A
2016-06-06 02:40:38,2016-06-06 02:40:41,5.04,ft,A
2016-06-06 02:10:27,2016-06-06 02:10:31,5.03,ft,A
2016-06-06 01:40:21,2016-06-06 01:40:24,5.03,ft,A
2016-06-06 01:10:26,2016-06-06 01:10:29,5.03,ft,A
2016-06-06 00:40:35,2016-06-06 00:40:38,5.03,ft,A
2016-06-06 00:10:25,2016-06-06 00:10:28,5.02,ft,A
2016-06-05 23:40:46,2016-06-05 23:40:50,5.02,ft,A
2016-06-05 23:10:00,2016-06-05 23:10:03,5.03,ft,A
2016-06-05 22:40:33,2016-06-05 22:40:36,5.02,ft,A
2016-06-05 22:10:38,2016-06-05 22:10:41,5.02,ft,A
2016-06-05 21:41:01,2016-06-05 21:41:04,5.02,ft,A
2016-06-05 21:10:22,2016-06-05 21:10:25,5.02,ft,A
2016-06-05 20:41:03,2016-06-05 20:41:07,5.03,ft,A
2016-06-05 20:10:50,2016-06-05 20:10:53,5.02,ft,A
2016-06-05 19:40:16,2016-06-05 19:40:19,5.03,ft,A
2016-06-05 19:09:51,2016-06-05 19:09:54,5.02,ft,A
2016-06-05 18:40:10,2016-06-05 18:40:14,5.02,ft,A
2016-06-05 18:10:20,2016-06-05 18:10:23,5.03,ft,A
2016-06-05 17:40:06,2016-06-05 17:40:09,5.02,ft,A
2016-06-05 17:09:46,2016-06-05 17:09:50,5.02,ft,A
2016-06-05 16:40:30,2016-06-05 16:40:34,5.03,ft,A
2016-06-05 16:10:05,2016-06-05 16:10:08,5.03,ft,A
2016-06-05 15:40:08,2016-06-05 15:40:11,5.03,ft,A
2016-06-05 15:10:08,2016-06-05 15:10:12,5.02,ft,A
2016-06-05 14:40:09,2016-06-05 14:40:12,5.02,ft,A
2016-06-05 14:09:48,2016-06-05 14:09:51,5.03,ft,A
2016-06-05 13:40:06,2016-06-05 13:40:09,5.02,ft,A
2016-06-05 13:10:02,2016-06-05 13:10:05,5.02,ft,A
2016-06-05 12:40:08,2016-06-05 12:40:12,5.02,ft,A
2016-06-05 12:10:36,2016-06-05 12:10:40,5.03,ft,A
2016-06-05 11:10:25,2016-06-05 11:10:28,5.02,ft,A
2016-06-05 10:40:12,2016-06-05 10:40:16,5.02,ft,A
2016-06-05 10:10:33,2016-06-05 10:10:36,5.02,ft,A
2016-06-05 09:40:39,2016-06-05 09:40:42,5.02,ft,A
2016-06-05 09:10:46,2016-06-05 09:10:50,5.02,ft,A
2016-06-05 08:40:36,2016-06-05 08:40:40,5.02,ft,A
2016-06-05 08:11:00,2016-06-05 08:11:04,5.02,ft,A
2016-06-05 07:41:09,2016-06-05 07:41:12,5.02,ft,A
2016-06-05 07:10:39,2016-06-05 07:10:43,5.02,ft,A
2016-06-05 06:41:02,2016-06-05 06:41:05,5.01,ft,A
2016-06-05 06:11:07,2016-06-05 06:11:10,5.02,ft,A
2016-06-05 05:40:27,2016-06-05 05:40:33,5.01,ft,A
2016-06-05 05:10:21,2016-06-05 05:10:25,5.02,ft,A
2016-06-05 04:40:30,2016-06-05 04:40:33,5.02,ft,A
2016-06-05 04:10:37,2016-06-05 04:10:40,5.02,ft,A
2016-06-05 03:40:38,2016-06-05 03:40:41,5.02,ft,A
2016-06-05 03:10:16,2016-06-05 03:10:19,5.02,ft,A
2016-06-05 02:40:29,2016-06-05 02:40:33,5.01,ft,A
2016-06-05 02:10:20,2016-06-05 02:10:23,5.01,ft,A
2016-06-05 01:40:43,2016-06-05 01:40:47,5.01,ft,A
2016-06-05 01:10:54,2016-06-05 01:10:57,5.01,ft,A
2016-06-05 00:40:28,2016-06-05 00:40:31,5.01,ft,A
2016-06-05 00:10:28,2016-06-05 00:10:32,5.02,ft,A
2016-06-04 23:40:06,2016-06-04 23:40:09,5.02,ft,A
2016-06-04 23:10:40,2016-06-04 23:10:43,5.01,ft,A
2016-06-04 22:40:08,2016-06-04 22:40:11,5.01,ft,A
2016-06-04 22:10:02,2016-06-04 22:10:06,5.01,ft,A
2016-06-04 21:40:01,2016-06-04 21:40:05,5.01,ft,A
2016-06-04 21:11:37,2016-06-04 21:11:40,5.02,ft,A
2016-06-04 20:40:01,2016-06-04 20:40:04,5.01,ft,A
2016-06-04 20:10:01,2016-06-04 20:10:04,5.01,ft,A
2016-06-04 19:39:42,2016-06-04 19:39:45,5.01,ft,A
2016-06-04 19:10:05,2016-06-04 19:10:08,5.01,ft,A
2016-06-04 18:40:26,2016-06-04 18:40:29,5.01,ft,A
2016-06-04 18:10:19,2016-06-04 18:10:23,5.01,ft,A
2016-06-04 17:40:25,2016-06-04 17:40:28,5.01,ft,A
2016-06-04 17:09:46,2016-06-04 17:09:49,5.02,ft,A
2016-06-04 16:40:10,2016-06-04 16:40:13,5.02,ft,A
2016-06-04 16:10:22,2016-06-04 16:10:25,5.02,ft,A
2016-06-04 15:40:17,2016-06-04 15:40:21,5.03,ft,A
2016-06-04 15:10:06,2016-06-04 15:10:09,5.02,ft,A
2016-06-04 14:40:15,2016-06-04 14:40:23,5.03,ft,A
2016-06-04 14:10:13,2016-06-04 14:10:16,5.03,ft,A
2016-06-04 13:40:08,2016-06-04 13:40:11,5.04,ft,A
2016-06-04 13:10:07,2016-06-04 13:10:10,5.04,ft,A
2016-06-04 12:40:07,2016-06-04 12:40:10,5.04,ft,A
2016-06-04 12:17:34,2016-06-04 12:17:37,5.05,ft,A
2016-06-04 11:41:23,2016-06-04 11:41:26,5.05,ft,A
2016-06-04 11:10:44,2016-06-04 11:10:47,5.06,ft,A
2016-06-04 10:40:37,2016-06-04 10:40:40,5.07,ft,A
2016-06-04 10:10:55,2016-06-04 10:10:58,5.07,ft,A
2016-06-04 09:40:46,2016-06-04 09:40:49,5.09,ft,A
2016-06-04 09:11:12,2016-06-04 09:11:15,5.10,ft,A
2016-06-04 08:40:25,2016-06-04 08:40:29,5.17,ft,A
2016-06-04 08:10:43,2016-06-04 08:10:51,5.21,ft,A
2016-06-04 07:41:02,2016-06-04 07:41:05,5.28,ft,A
2016-06-04 07:10:51,2016-06-04 07:10:55,5.28,ft,A
2016-06-04 06:41:05,2016-06-04 06:41:08,5.28,ft,A
2016-06-04 06:11:06,2016-06-04 06:11:10,5.28,ft,A
2016-06-04 05:40:51,2016-06-04 05:40:54,5.29,ft,A
2016-06-04 05:10:44,2016-06-04 05:10:47,5.28,ft,A
2016-06-04 04:40:16,2016-06-04 04:40:20,5.29,ft,A
2016-06-04 04:10:39,2016-06-04 04:10:42,5.28,ft,A
2016-06-04 03:40:59,2016-06-04 03:41:03,5.28,ft,A
2016-06-04 03:10:47,2016-06-04 03:10:50,5.29,ft,A
2016-06-04 02:40:34,2016-06-04 02:40:37,5.29,ft,A
2016-06-04 02:11:11,2016-06-04 02:11:14,5.28,ft,A
2016-06-04 01:40:25,2016-06-04 01:40:28,5.28,ft,A
2016-06-04 01:10:38,2016-06-04 01:10:42,5.29,ft,A
2016-06-04 00:40:15,2016-06-04 00:40:18,5.29,ft,A
2016-06-04 00:10:23,2016-06-04 00:10:27,5.29,ft,A
2016-06-03 23:40:03,2016-06-03 23:40:06,5.29,ft,A
2016-06-03 23:09:51,2016-06-03 23:09:54,5.28,ft,A
2016-06-03 22:41:23,2016-06-03 22:41:27,5.29,ft,A
2016-06-03 22:10:13,2016-06-03 22:10:17,5.29,ft,A
2016-06-03 21:40:23,2016-06-03 21:40:26,5.29,ft,A
2016-06-03 21:10:33,2016-06-03 21:10:36,5.28,ft,A
2016-06-03 20:40:21,2016-06-03 20:40:25,5.28,ft,A
2016-06-03 20:10:07,2016-06-03 20:10:11,5.28,ft,A
2016-06-03 19:40:19,2016-06-03 19:40:22,5.28,ft,A
2016-06-03 19:10:14,2016-06-03 19:10:17,5.28,ft,A
2016-06-03 18:41:00,2016-06-03 18:41:03,5.27,ft,A
2016-06-03 18:10:19,2016-06-03 18:10:23,5.27,ft,A
2016-06-03 17:40:42,2016-06-03 17:40:45,5.27,ft,A
2016-06-03 17:11:08,2016-06-03 17:11:11,5.27,ft,A
2016-06-03 16:42:01,2016-06-03 16:42:04,5.26,ft,A
2016-06-03 16:10:32,2016-06-03 16:10:35,5.23,ft,A
2016-06-03 15:40:40,2016-06-03 15:40:43,5.23,ft,A
2016-06-03 15:11:08,2016-06-03 15:11:11,5.24,ft,A
2016-06-03 14:41:15,2016-06-03 14:41:18,5.24,ft,A
2016-06-03 14:11:09,2016-06-03 14:11:12,5.24,ft,A
2016-06-03 13:41:33,2016-06-03 13:41:37,5.25,ft,A
2016-06-03 13:11:10,2016-06-03 13:11:13,5.25,ft,A
2016-06-03 12:40:59,2016-06-03 12:41:02,5.25,ft,A
2016-06-03 12:11:07,2016-06-03 12:11:10,5.26,ft,A
2016-06-03 11:40:38,2016-06-03 11:40:41,5.27,ft,A
2016-06-03 11:11:03,2016-06-03 11:11:06,5.28,ft,A
2016-06-03 10:40:37,2016-06-03 10:40:40,5.29,ft,A
2016-06-03 10:10:21,2016-06-03 10:10:24,5.31,ft,A
2016-06-03 09:40:28,2016-06-03 09:40:31,5.33,ft,A
2016-06-03 09:10:47,2016-06-03 09:10:55,5.35,ft,A
2016-06-03 08:41:16,2016-06-03 08:41:19,5.44,ft,A
2016-06-03 08:10:50,2016-06-03 08:10:53,5.59,ft,A
2016-06-03 07:41:15,2016-06-03 07:41:19,5.60,ft,A
2016-06-03 07:10:22,2016-06-03 07:10:25,5.60,ft,A
2016-06-03 06:41:03,2016-06-03 06:41:06,5.60,ft,A
2016-06-03 06:10:46,2016-06-03 06:10:49,5.60,ft,A
2016-06-03 05:40:50,2016-06-03 05:40:53,5.60,ft,A
2016-06-03 05:10:53,2016-06-03 05:10:56,5.60,ft,A
2016-06-03 04:40:47,2016-06-03 04:40:50,5.61,ft,A
2016-06-03 04:10:11,2016-06-03 04:10:15,5.61,ft,A
2016-06-03 03:40:25,2016-06-03 03:40:29,5.61,ft,A
2016-06-03 03:10:25,2016-06-03 03:10:28,5.61,ft,A
2016-06-03 02:40:31,2016-06-03 02:40:34,5.61,ft,A
2016-06-03 02:10:40,2016-06-03 02:10:44,5.61,ft,A
2016-06-03 01:41:49,2016-06-03 01:41:53,5.62,ft,A
2016-06-03 01:11:05,2016-06-03 01:11:08,5.62,ft,A
2016-06-03 00:41:23,2016-06-03 00:41:27,5.61,ft,A
2016-06-03 00:10:56,2016-06-03 00:11:00,5.61,ft,A
2016-06-02 23:41:20,2016-06-02 23:41:24,5.62,ft,A
2016-06-02 23:10:57,2016-06-02 23:11:01,5.62,ft,A
2016-06-02 22:41:07,2016-06-02 22:41:10,5.61,ft,A
2016-06-02 22:10:54,2016-06-02 22:10:57,5.62,ft,A
2016-06-02 21:40:40,2016-06-02 21:40:48,5.62,ft,A
2016-06-02 21:10:40,2016-06-02 21:10:43,5.63,ft,A
2016-06-02 20:40:57,2016-06-02 20:41:00,5.63,ft,A
2016-06-02 20:10:48,2016-06-02 20:10:51,5.63,ft,A
2016-06-02 19:41:32,2016-06-02 19:41:35,5.64,ft,A
2016-06-02 19:11:18,2016-06-02 19:11:22,5.64,ft,A
2016-06-02 18:40:54,2016-06-02 18:40:57,5.64,ft,A
2016-06-02 18:11:43,2016-06-02 18:11:46,5.64,ft,A
2016-06-02 17:41:25,2016-06-02 17:41:29,5.65,ft,A
2016-06-02 17:11:40,2016-06-02 17:11:43,5.66,ft,A
2016-06-02 16:41:33,2016-06-02 16:41:36,5.66,ft,A
2016-06-02 16:11:34,2016-06-02 16:11:37,5.67,ft,A
2016-06-02 15:41:04,2016-06-02 15:41:08,5.70,ft,A
2016-06-02 15:12:01,2016-06-02 15:12:04,5.73,ft,A
2016-06-02 14:41:30,2016-06-02 14:41:33,5.73,ft,A
2016-06-02 14:11:50,2016-06-02 14:11:53,5.72,ft,A
2016-06-02 13:41:50,2016-06-02 13:41:53,5.72,ft,A
2016-06-02 13:11:21,2016-06-02 13:11:24,5.72,ft,A
2016-06-02 12:41:19,2016-06-02 12:41:22,5.72,ft,A
2016-06-02 12:11:46,2016-06-02 12:11:50,5.69,ft,A
2016-06-02 11:41:04,2016-06-02 11:41:08,5.69,ft,A
2016-06-02 11:12:23,2016-06-02 11:12:26,5.69,ft,A
2016-06-02 10:41:37,2016-06-02 10:41:40,5.69,ft,A
2016-06-02 10:11:04,2016-06-02 10:11:07,5.69,ft,A
2016-06-02 09:41:14,2016-06-02 09:41:17,5.69,ft,A
2016-06-02 09:11:14,2016-06-02 09:11:18,5.68,ft,A
2016-06-02 08:41:35,2016-06-02 08:41:38,5.67,ft,A
2016-06-02 08:11:34,2016-06-02 08:11:37,5.66,ft,A
2016-06-02 07:41:37,2016-06-02 07:41:40,5.41,ft,A
2016-06-02 07:11:29,2016-06-02 07:11:32,5.16,ft,A
2016-06-02 06:41:30,2016-06-02 06:41:33,5.17,ft,A
2016-06-02 06:10:52,2016-06-02 06:10:56,5.16,ft,A
2016-06-02 05:40:52,2016-06-02 05:40:55,5.17,ft,A
2016-06-02 05:11:09,2016-06-02 05:11:12,5.16,ft,A
2016-06-02 04:41:24,2016-06-02 04:41:27,5.16,ft,A
2016-06-02 04:10:58,2016-06-02 04:11:01,5.16,ft,A
2016-06-02 03:40:40,2016-06-02 03:40:43,5.16,ft,A
2016-06-02 03:10:53,2016-06-02 03:10:56,5.16,ft,A
2016-06-02 02:41:14,2016-06-02 02:41:17,5.17,ft,A
2016-06-02 02:10:49,2016-06-02 02:10:52,5.18,ft,A
2016-06-02 01:40:48,2016-06-02 01:40:52,5.18,ft,A
2016-06-02 01:10:47,2016-06-02 01:10:50,5.19,ft,A
2016-06-02 00:40:48,2016-06-02 00:40:52,5.21,ft,A
2016-06-02 00:10:48,2016-06-02 00:10:51,5.22,ft,A
2016-06-01 23:40:41,2016-06-01 23:40:45,5.23,ft,A
2016-06-01 23:10:48,2016-06-01 23:10:51,5.24,ft,A
2016-06-01 22:41:09,2016-06-01 22:41:12,5.24,ft,A
2016-06-01 22:10:37,2016-06-01 22:10:40,5.24,ft,A
2016-06-01 21:41:09,2016-06-01 21:41:13,5.23,ft,A
2016-06-01 21:11:02,2016-06-01 21:11:05,5.23,ft,A
2016-06-01 20:41:06,2016-06-01 20:41:10,5.23,ft,A
2016-06-01 20:11:13,2016-06-01 20:11:17,5.21,ft,A
2016-06-01 19:41:05,2016-06-01 19:41:08,5.20,ft,A
2016-06-01 19:11:06,2016-06-01 19:11:10,5.19,ft,A
2016-06-01 18:41:20,2016-06-01 18:41:23,5.18,ft,A
2016-06-01 18:11:19,2016-06-01 18:11:22,5.18,ft,A
2016-06-01 17:41:18,2016-06-01 17:41:21,5.16,ft,A
2016-06-01 17:11:41,2016-06-01 17:11:45,5.15,ft,A
2016-06-01 16:41:31,2016-06-01 16:41:34,5.15,ft,A
2016-06-01 16:11:25,2016-06-01 16:11:29,5.14,ft,A
2016-06-01 15:42:19,2016-06-01 15:42:22,5.15,ft,A
2016-06-01 15:11:18,2016-06-01 15:11:21,5.15,ft,A
2016-06-01 14:11:22,2016-06-01 14:11:25,5.15,ft,A
2016-06-01 13:42:03,2016-06-01 13:42:06,5.15,ft,A
2016-06-01 13:11:15,2016-06-01 13:11:18,5.17,ft,A
2016-06-01 12:41:12,2016-06-01 12:41:15,5.18,ft,A
2016-06-01 12:12:16,2016-06-01 12:12:19,5.18,ft,A
2016-06-01 11:41:50,2016-06-01 11:41:53,5.17,ft,A
2016-06-01 11:11:49,2016-06-01 11:11:53,5.15,ft,A
2016-06-01 10:42:54,2016-06-01 10:42:57,5.07,ft,A
